"subject" "activity" "timeBodyAccelerometer-MEAN-X" "timeBodyAccelerometer-MEAN-Y" "timeBodyAccelerometer-MEAN-Z" "timeGravityAccelerometer-MEAN-X" "timeGravityAccelerometer-MEAN-Y" "timeGravityAccelerometer-MEAN-Z" "timeBodyAccelerometerJerk-MEAN-X" "timeBodyAccelerometerJerk-MEAN-Y" "timeBodyAccelerometerJerk-MEAN-Z" "timeBodyGyroscope-MEAN-X" "timeBodyGyroscope-MEAN-Y" "timeBodyGyroscope-MEAN-Z" "timeBodyGyroscopeJerk-MEAN-X" "timeBodyGyroscopeJerk-MEAN-Y" "timeBodyGyroscopeJerk-MEAN-Z" "timeBodyAccelerometerMagnitude-MEAN" "timeGravityAccelerometerMagnitude-MEAN" "timeBodyAccelerometerJerkMagnitude-MEAN" "timeBodyGyroscopeMagnitude-MEAN" "timeBodyGyroscopeJerkMagnitude-MEAN" "frequencyBodyAccelerometer-MEAN-X" "frequencyBodyAccelerometer-MEAN-Y" "frequencyBodyAccelerometer-MEAN-Z" "frequencyBodyAccelerometerJerk-MEAN-X" "frequencyBodyAccelerometerJerk-MEAN-Y" "frequencyBodyAccelerometerJerk-MEAN-Z" "frequencyBodyGyroscope-MEAN-X" "frequencyBodyGyroscope-MEAN-Y" "frequencyBodyGyroscope-MEAN-Z" "frequencyBodyAccelerometerMagnitude-MEAN" "frequencyBodyAccelerometerJerkMagnitude-MEAN" "frequencyBodyGyroscopeMagnitude-MEAN" "frequencyBodyGyroscopeJerkMagnitude-MEAN"
21 "LAYING" 0.271325472455556 -0.0184233048415556 -0.103253832233333 -0.174349174822222 0.599992678 0.788251027111111 0.0820150201077778 0.0119943671007778 -0.0139053438591111 -0.0305126188777778 -0.113800486377778 0.0980906517 -0.0964118375066667 -0.0346275066055556 -0.0601398663555556 -0.952596583222222 -0.952596583222222 -0.982800330555556 -0.949278890222222 -0.985915906888889 -0.968234375555556 -0.960069247 -0.961772190555556 -0.984188841222222 -0.972039417111111 -0.981630805333333 -0.973410473 -0.964968005222222 -0.980811216111111 -0.953769071222222 -0.978444123888889 -0.962349012888889 -0.982993315111111
22 "WALKING" 0.27886459 -0.0167213607957174 -0.107112510934783 0.936096410434783 -0.259644937173913 0.0233780056086957 0.0627777634002174 0.0356746339782609 0.00443691445434783 0.0007771571 -0.0960880731804348 0.0775266594847826 -0.132977562363043 -0.0321910702173913 -0.0569812455608696 0.0722419121669565 0.0722419121669565 0.02291996735 -0.210608043717391 -0.461999528913043 -0.0994928588891304 0.145367520371739 -0.25521651373913 -0.0367047077608696 0.159995613695652 -0.281973435652174 -0.144648652152174 -0.501176901956522 -0.083501182326087 -0.0241584964891304 0.0659727285 -0.438378722826087 -0.553946121521739
22 "WALKING_UPSTAIRS" 0.248391534566667 -0.0268622561133333 -0.117550861738095 0.889454382857143 -0.33682691 -0.0957978990316667 0.0877172239047619 0.0367082966285714 -0.033616970907381 0.13497880785381 -0.181458414495238 0.0157359244619048 -0.148450080695476 -0.0381312609738095 -0.067457054547619 0.210282608333333 0.210282608333333 -0.0957840344357143 -0.1280319236 -0.568111869047619 -0.0553996485285714 0.13068653882619 -0.228019952309524 -0.0382449785166667 -0.0751829281833333 -0.414448875714286 -0.19545699252381 -0.523943751666667 -0.199313066142857 -0.0866905123880952 -0.0458020362119048 -0.369902 -0.667996003333333
22 "WALKING_DOWNSTAIRS" 0.284458963861111 -0.0197999371686389 -0.1074157796 0.921820641944444 -0.222215179444444 0.0412987957222222 0.101584640833333 0.0211126110833333 0.0112499015 -0.0779611213138889 -0.0697154455833333 0.0500708760555556 -0.0901744530194444 -0.0355171408083333 -0.0481460161016667 0.330999221944444 0.330999221944444 -0.0179784626888889 -0.161333309783333 -0.459579670833333 0.195348406222222 0.225766560777778 -0.322795653888889 0.0383364203555556 -0.00309155313333333 -0.419534253611111 -0.0954349339722222 -0.525006840277778 -0.194915698805556 0.155526858911111 0.0224783539805556 -0.338417326388889 -0.583510518055556
22 "SITTING" 0.273583822709677 -0.0123468446419355 -0.105827369516129 0.839305928709677 0.208553884 0.315551492322581 0.0807687311935484 -0.000842715149193548 -0.0126852481958065 -0.0360430675032258 -0.0793617444354839 0.0804426775241936 -0.0986493161935484 -0.0423409822741935 -0.0517193986693548 -0.942167353870968 -0.942167353870968 -0.979303714032258 -0.942077432741935 -0.98547603483871 -0.978505368225806 -0.939546007903226 -0.946635312419355 -0.980944505967742 -0.963129472580645 -0.975330718709677 -0.977266731129032 -0.959161754193548 -0.948367052258065 -0.943078237096774 -0.968908297096774 -0.951952767258065 -0.977775448387097
22 "STANDING" 0.279053861587302 -0.0158563207496825 -0.104967423820635 0.954064297619048 -0.226418773650794 0.0323824977714286 0.0752322891746032 0.0107286964173016 -0.00626291653857143 -0.0275201762126984 -0.0690067688269841 0.0733466563174603 -0.0975013472380952 -0.0420998733444444 -0.0513179245555556 -0.954807661269841 -0.954807661269841 -0.975876006507936 -0.931624303968254 -0.978603529206349 -0.980373909206349 -0.929161387619048 -0.957101794126984 -0.974969214761905 -0.952141454126984 -0.977567430952381 -0.917018098571429 -0.97068244031746 -0.962327765238095 -0.949044483015873 -0.959743877936508 -0.932065270793651 -0.968377798253968
22 "LAYING" 0.279959721194444 -0.0142629864502778 -0.110800924652778 -0.418494577083333 0.632484075694444 0.771903907083333 0.0752202242222222 0.00459834754236111 -0.00467438744166667 -0.0208311371125 -0.09257231175 0.145003879319444 -0.100203934722222 -0.037608730565 -0.0702723568194445 -0.934993799305556 -0.934993799305556 -0.971169779305556 -0.926616373333333 -0.981716936388889 -0.953758542777778 -0.925524703472222 -0.954219235555556 -0.969570326944444 -0.954833264305556 -0.970918941666667 -0.95336692 -0.964698258611111 -0.942570240416667 -0.929818990972222 -0.962654791527778 -0.946055840972222 -0.976638980972222
23 "WALKING" 0.273211884237288 -0.0183618711932203 -0.113382994084746 0.939809688644068 -0.16176137 -0.160763360338983 0.0987319085964407 0.0148955926864407 -0.00190810641525424 -0.0631156870355932 -0.0640197920966102 0.10770045065339 -0.0578128239067797 -0.0516704755661017 -0.0903002524369492 -0.0988770198220339 -0.0988770198220339 -0.0670819655881356 -0.0120968259523729 0.0115305410508475 -0.275404187920339 -0.0724367317966102 0.0814081078542373 -0.290410454881356 -0.155488720747458 -0.0572021324745763 -0.337619203050847 0.195569461920339 -0.194970369294915 -0.0942606311677966 -0.0180705701559322 0.185078207383051 0.146618569064407
23 "WALKING_UPSTAIRS" 0.249995171031373 -0.0323844029237255 -0.126890616782353 0.843438810196078 -0.214481808235294 -0.35593445 0.0723649984647059 0.039986286827451 0.0159234167843137 0.0957940245941176 -0.111564389137255 -0.0325557522333333 -0.109913094117647 -0.0523943787039216 -0.0924998531372549 -0.0117536873784314 -0.0117536873784314 -0.311143885098039 -0.156527148792745 -0.504367150588235 -0.272605689568627 -0.0769773944803922 -0.070577489272549 -0.365642513176471 -0.326236287627451 -0.346605238039216 -0.430239229235294 -0.290447408901961 -0.163001294113725 -0.231382662235294 -0.302968064764706 -0.380388292223529 -0.51871565
23 "WALKING_DOWNSTAIRS" 0.289897411148148 -0.0162111457238889 -0.0988123712574074 0.923711401296296 -0.110028841648148 -0.153671532259259 0.0578010605648148 0.0375005150740741 -0.000982717101851849 -0.0578230190203704 -0.0853077464277778 0.0953602497222222 -0.117725824412963 -0.0352891614740741 -0.0293255016148148 0.127211137694444 0.127211137694444 0.112982475627778 0.0390915481555556 -0.0463117766203704 0.205428216353704 0.0959432893981482 0.280518877574074 0.201542909494444 -0.0724504562777778 0.157775692377778 -0.214730713222222 0.328817010088889 -0.141266888477778 0.364829993351852 0.335009724333333 0.150825734842593 0.0746754643666667
23 "SITTING" 0.273351251617647 -0.0133945015676471 -0.103808679294118 0.936509242941176 0.1217510625 0.0630111556279412 0.0770022352205882 0.0101351394211029 -0.00148823351367647 -0.0472583464367647 -0.0684325551029412 0.0645673209117647 -0.0967422192647059 -0.0434602554691176 -0.0485561086867647 -0.944080772941176 -0.944080772941176 -0.982375503382353 -0.936593426911765 -0.986514066029412 -0.986325670882353 -0.953460406470588 -0.942031166764706 -0.984550863529412 -0.978136218235294 -0.972656226029412 -0.977149986617647 -0.957920288823529 -0.965428833529412 -0.945837830147059 -0.974121466764706 -0.952293277205882 -0.980707211470588
23 "STANDING" 0.277899323235294 -0.0177475547867647 -0.1105970177575 0.919857125882353 -0.117401359697059 -0.223631180906765 0.0750206478676471 0.0105861517936765 -0.00529260911370588 -0.0327397745133823 -0.0652264793213235 0.0816888999117647 -0.0981481050441177 -0.0416774165735294 -0.0548226277867647 -0.957212267058824 -0.957212267058824 -0.978671485441176 -0.938430293382353 -0.9763992525 -0.983627197058824 -0.962831825294118 -0.945170568823529 -0.983283252058823 -0.975176561617647 -0.969610229705882 -0.947510436323529 -0.952781164558824 -0.967939565 -0.957986177058823 -0.973798155735294 -0.944583829705882 -0.972598810882353
23 "LAYING" 0.274038007986111 -0.0216553835833333 -0.104256776291667 -0.391564962777778 0.438434067361111 0.918782825277778 0.0831787608333333 0.01535144005125 -0.00628235060277778 -0.0113399724663889 -0.105052917 0.111078594708333 -0.102024922819444 -0.0372449750569444 -0.0621991626111111 -0.962959196805556 -0.962959196805556 -0.987010197361111 -0.949418000972222 -0.984557478611111 -0.970037238333333 -0.982072295833333 -0.977515213888889 -0.986204659166667 -0.988230264166667 -0.982415511805556 -0.979676078055556 -0.96846913625 -0.984238807777778 -0.967747053194444 -0.985905703888889 -0.966239347916667 -0.981846854305556
24 "WALKING" 0.276980816034483 -0.0225446400534483 -0.110595952913793 0.95970108137931 -0.115116241810345 -0.140910029827586 0.0731938975362069 0.0121254591034483 -0.0116401387758621 -0.0545126870724138 -0.0658435879913793 0.0972006320344828 -0.0625311679982759 -0.0502895008551724 -0.0739835516362069 -0.299983613965517 -0.299983613965517 -0.399722201034483 -0.403064156896552 -0.507824745862069 -0.492419802586207 -0.203193741396552 -0.344493013448276 -0.509628168793103 -0.352829307068966 -0.469920224310345 -0.468295081206897 -0.479841432931034 -0.39144792137931 -0.434618912068966 -0.418641046896552 -0.534509163793103 -0.571594392068966
24 "WALKING_UPSTAIRS" 0.269881106779661 -0.0251979434569492 -0.114248610966102 0.906369500508475 -0.237498409152542 -0.227134869152542 0.0862310100338983 -0.0150816047830508 -0.0132353651798305 0.0883163772152542 -0.105932947294915 0.0248290702830508 -0.146800845605424 -0.0317350582050847 -0.0498427228983051 -0.226402822033898 -0.226402822033898 -0.488487620508475 -0.33443583979661 -0.658751629152542 -0.395790553898305 -0.252412541966102 -0.312792211016949 -0.515644617288136 -0.527604243559322 -0.48339098779661 -0.503188684915254 -0.546620981186441 -0.372182912033898 -0.322300989322034 -0.429800778813559 -0.564664994745763 -0.64611467
24 "WALKING_DOWNSTAIRS" 0.288631208909091 -0.0145730348310909 -0.104818820272727 0.950883416727273 -0.128326710927273 -0.140123155018182 0.0802619828545455 -0.00447316273690909 -0.00846915857363636 -0.0867069010690909 -0.0542300245127273 0.111973650603636 -0.0914145014654545 -0.0291766311418182 -0.0412055411490909 -0.0737699163072727 -0.0737699163072727 -0.263106944836364 -0.304965806363636 -0.497152238363636 -0.222324293454545 -0.0861829752472727 -0.173825083587273 -0.376175794909091 -0.2258243574 -0.250000183381818 -0.272469211854545 -0.433475431818182 -0.396286646363636 -0.0231701626603636 -0.200830137109091 -0.374298686727273 -0.474449925818182
24 "SITTING" 0.273475690147059 -0.0131255097938235 -0.103041061426471 0.919637604411765 0.182254651955882 0.109559621020588 0.0763318528529412 0.00476702575745588 -0.00113300171426471 -0.0356229619955882 -0.0750132697044118 0.0800440230882353 -0.0951782658382353 -0.040616936 -0.051596655125 -0.968979156470588 -0.968979156470588 -0.985555822352941 -0.964633252352941 -0.991306424705882 -0.989529506764706 -0.962773200147059 -0.966991781176471 -0.988857403235294 -0.979228238382353 -0.981971300147059 -0.985676523823529 -0.981200181176471 -0.974686891029412 -0.968905031470588 -0.984469962941177 -0.977973720735294 -0.990854751176471
24 "STANDING" 0.280348883913043 -0.0144785340348986 -0.108222553855072 0.96644228 -0.145201300942029 -0.0530585403536232 0.0746177416521739 0.0109839689101449 -0.00358774904913043 -0.0278611511434783 -0.0692546674492754 0.077124614942029 -0.0991947719855072 -0.0431738608 -0.0517180379565217 -0.950061017681159 -0.950061017681159 -0.977620953913043 -0.954518594057971 -0.982387268985507 -0.984183633623188 -0.948970158405797 -0.953817599275362 -0.98116164057971 -0.967720592463768 -0.974170468405797 -0.958540187246377 -0.970426493768116 -0.970133388405797 -0.960066088115942 -0.972251355217391 -0.963922314202899 -0.981119237826087
24 "LAYING" 0.272850494930556 -0.0173555210111111 -0.107236237236111 -0.359292534027778 0.738430699305556 0.683839909722222 0.08072123275 0.0119819524179167 -0.00589225849902778 -0.0143679929444444 -0.0955538053611111 0.111730746333333 -0.102813809652778 -0.0382323710416667 -0.0624116966805556 -0.9718540425 -0.9718540425 -0.985529270555556 -0.953791512638889 -0.982780873888889 -0.975893687083333 -0.980830362083333 -0.976634815694444 -0.985998546805556 -0.982140613888889 -0.981549689583333 -0.976570564027778 -0.966111980277778 -0.981093036111111 -0.973171068055556 -0.983108084305556 -0.964001383472222 -0.978596740694444
25 "WALKING" 0.278992759054054 -0.0186477624716216 -0.108737636297297 0.937483114459459 -0.127315870743243 0.188416273486486 0.0721720712281081 0.00351115201418919 -0.00335098680675676 -0.0156305378067568 -0.0820768065347297 0.0867868736891892 -0.102377269321622 -0.0398986518064865 -0.0512696224225676 -0.40528943 -0.40528943 -0.538291424594595 -0.394362401351351 -0.678466069054054 -0.609038908918919 -0.251880271094595 -0.533563220540541 -0.625595376891892 -0.43445519972973 -0.659286392837838 -0.411909719594595 -0.678750350135135 -0.561322950945946 -0.566060023108108 -0.564591342162162 -0.562733252702703 -0.770300895540541
25 "WALKING_UPSTAIRS" 0.277995411384615 -0.0269863524264615 -0.126210440292308 0.927693239538462 -0.217641282461538 0.108230986684615 0.0740041435707692 0.00925514041553846 -0.0116906813498462 0.0556121923307692 -0.109437658104615 0.0996227385527692 -0.126481161061538 -0.0281452998369231 -0.0540452217153846 -0.305772199076923 -0.305772199076923 -0.679160843538462 -0.3186346998 -0.777106026615385 -0.521649838769231 -0.380150805384615 -0.542931828 -0.668208156461538 -0.640849424923077 -0.793266971230769 -0.476144998846154 -0.618579913384615 -0.575169715692308 -0.527907561538462 -0.654795110615385 -0.567153469846154 -0.822403906
25 "WALKING_DOWNSTAIRS" 0.291329666206897 -0.0210170522987931 -0.107192376965517 0.929627532241379 -0.0724270175862069 0.21879595837931 0.110656929396552 -0.0195416626931035 -0.0113348791672414 0.00299112856551724 -0.101115076366897 0.0980750249310345 -0.127952445399655 -0.0415203345874138 -0.0642078122381035 -0.22010859462069 -0.22010859462069 -0.50048333137931 -0.216082565601724 -0.664713625172414 -0.372245192931034 -0.196381053741379 -0.556097089137931 -0.525789450689655 -0.415699643793103 -0.686843959310345 -0.217799723931034 -0.632916352241379 -0.410311447586207 -0.288154787517241 -0.471642111551724 -0.485763582068966 -0.687034281206897
25 "SITTING" 0.278541482461538 -0.0147696808030769 -0.109160440476923 0.865686078153846 0.208287142261538 0.167140956385077 0.0752087009912308 0.00485415893230769 0.00210760835861538 -0.0352052091230769 -0.0748002714615385 0.0852783892769231 -0.0954801379692308 -0.0391651423907692 -0.0495595643230769 -0.970409337076923 -0.970409337076923 -0.989545142461538 -0.966568718615385 -0.99286465 -0.991405498153846 -0.959117259384615 -0.974776131230769 -0.992478846153846 -0.982957002923077 -0.986326396461538 -0.988002552461538 -0.983827801076923 -0.975805890153846 -0.967017992615385 -0.987941825538462 -0.979350913692308 -0.991781701692308
25 "STANDING" 0.278013701621622 -0.0163569730274324 -0.107352957594595 0.929794733108108 -0.159316786486486 0.201182106486486 0.0752337295675676 0.0066321397672973 -0.00622808791433784 -0.0247946750959459 -0.0698876853378378 0.0852685438243243 -0.100473697756757 -0.0418294632148649 -0.0556979055540541 -0.972663592162162 -0.972663592162162 -0.984647071216216 -0.967077442837838 -0.985091991216216 -0.990093202837838 -0.959846189054054 -0.974051231216216 -0.988404654864865 -0.972554452972973 -0.984832251216216 -0.96807852527027 -0.97839988527027 -0.970456862567568 -0.972355393243243 -0.982294170810811 -0.968972499594595 -0.98401783027027
25 "LAYING" 0.250791828613699 -0.0188943663671233 -0.100428830260274 -0.461102531369863 0.620658919917808 0.526353818315068 0.0879071687671233 0.0284619311524658 -0.0307179435315068 0.00372723459589041 -0.0716401726150685 0.139718671465753 -0.101646999342466 -0.0426718870280822 -0.0596922147205479 -0.56047777609589 -0.56047777609589 -0.962161355890411 -0.809688545342466 -0.969783262465753 -0.929147371232877 -0.78494581909589 -0.816197953561644 -0.972859085753425 -0.946802003561644 -0.962632674520548 -0.890517539315068 -0.946259639315069 -0.924536860547945 -0.774481943616438 -0.96008314739726 -0.910126993561644 -0.96825160890411
26 "WALKING" 0.279264443728814 -0.0154259586949153 -0.108927011474576 0.960647754576271 -0.133922185084746 0.108738699508475 0.0652303740728813 0.0196712144372881 -0.00618305784355932 -0.00334085938813559 -0.0841507651508475 0.0851069247830508 -0.099411456038983 -0.0456538283033898 -0.0492240545355932 -0.223399171830508 -0.223399171830508 -0.290758024915254 -0.392092024067797 -0.51239882559322 -0.321959549661017 -0.146702156576271 -0.33953964559322 -0.36422676440678 -0.298531982474576 -0.398673189830508 -0.368112905762712 -0.56182776559322 -0.318516813050847 -0.379836742711864 -0.293358341186441 -0.551927613050847 -0.619461036101695
26 "WALKING_UPSTAIRS" 0.272691394545455 -0.0281633797398182 -0.121943461236364 0.942095257090909 -0.246169656181818 -0.00199310572363636 0.0755645318545455 0.00209171684890909 -0.0117089275472727 -0.0247950825654545 -0.0657601804418182 0.0721458973490909 -0.0975590199454545 -0.0386244096705455 -0.0595558392545455 -0.142874499381818 -0.142874499381818 -0.404463896363636 -0.344427047636364 -0.648099850181818 -0.242820756127273 -0.185528313272727 -0.499502759272727 -0.304540556345455 -0.419344696 -0.639741264909091 -0.427686570727273 -0.617112539636364 -0.342703926363636 -0.167566383372727 -0.294970470909091 -0.556084778181818 -0.673580662727273
26 "WALKING_DOWNSTAIRS" 0.2792845828 -0.01262580966778 -0.1064396194 0.9467972718 -0.0799003729 0.1539063202 0.111470787918 -0.007131601642 -0.01189114264 -0.010752208236 -0.1003822042168 0.082221399603 -0.0992465275036 -0.037268109685 -0.05105874094 0.114379383742 0.114379383742 -0.1488562664 -0.23531462282 -0.4187798104 0.022800096142 -0.006237000044 -0.2796400557 -0.201368098258 -0.165552378156 -0.3601146078 -0.12591815458 -0.44312621 -0.22138882542 0.075101684668 -0.15317202912 -0.3345099466 -0.4722007526
26 "SITTING" 0.258243530166667 -0.00713364541358974 -0.0974448692333333 0.782955611794872 0.223105562025641 0.314387627435897 0.0764443226333333 0.00692238958961538 -0.00780237981320513 -0.0370217449628205 -0.0840648503320513 0.0711109471666667 -0.095984817 -0.0403070205666667 -0.0487627204433077 -0.953079994102564 -0.953079994102564 -0.990898435769231 -0.954052945897436 -0.994466446282051 -0.982579546025641 -0.954299410641026 -0.967519149358974 -0.992025427435897 -0.985862886410256 -0.987989982948718 -0.990144882307692 -0.981740793333333 -0.970423693717949 -0.952411043717949 -0.989481942820513 -0.97646387 -0.993985447564103
26 "STANDING" 0.281127035405405 -0.0166608306652703 -0.110237796416216 0.965460891621622 -0.140315421824324 0.0884142682297297 0.0753578207972973 0.0081732226404054 -0.00219497782824324 -0.0245345837959459 -0.0731385762635135 0.0776706781351351 -0.100355997108108 -0.0409011992972973 -0.0532541948283784 -0.968511694324324 -0.968511694324324 -0.986985213648649 -0.968673955540541 -0.98854482527027 -0.991993372297297 -0.958402317837838 -0.97321515527027 -0.990586982162162 -0.976267058648649 -0.984563921216216 -0.969364268513514 -0.98388591027027 -0.974459323783784 -0.970605250405405 -0.98287688945946 -0.972333108648649 -0.985762255540541
26 "LAYING" 0.271645864540789 -0.0191895728026316 -0.105002540289474 -0.621309715263158 0.803015011578947 0.614523405921053 0.0866502529210526 0.0124420033513158 -0.00614755098663158 -0.0170656239526316 -0.0903229228815789 0.152436344328947 -0.100368640868421 -0.0396682720394737 -0.0711533355789474 -0.976785042368421 -0.976785042368421 -0.989970604210526 -0.951863594736842 -0.99219798 -0.973262289210526 -0.983664034342105 -0.984923123552632 -0.989224043947368 -0.987115080789474 -0.987308252236842 -0.988386324868421 -0.983127999342105 -0.970171219605263 -0.969269114078947 -0.989138184473684 -0.974305179605263 -0.990430914078947
27 "WALKING" 0.276849485438596 -0.0166478783221912 -0.112822289263158 0.944759287368421 -0.187497034561404 -0.126210937305263 0.0684331971807018 0.00161230290877193 -0.020752327245614 -0.08558835714 -0.0365348163649123 0.118267750196491 -0.0786163508824035 -0.0476974404561403 -0.0650247552701754 -0.238853875263158 -0.238853875263158 -0.230500549298246 -0.396638753684211 -0.562587199473684 -0.308702374385965 -0.13678354122807 -0.312372595438596 -0.345482736842105 -0.194767362438596 -0.382617091578947 -0.498017935263158 -0.534724231403509 -0.318182379824561 -0.327229405789474 -0.259934013157895 -0.519451704035088 -0.623288199649123
27 "WALKING_UPSTAIRS" 0.265770253921569 -0.0200953324078431 -0.123530438196078 0.868000278627451 -0.229278659607843 -0.294642640196078 0.0734763532039216 -0.0140229374470588 0.0067467910745098 -0.0940344886803922 0.00212499391686275 0.140129855776471 -0.0937518711117647 -0.0509235220237255 -0.0629013722509804 -0.160589355980392 -0.160589355980392 -0.479067422156863 -0.286145719598039 -0.699895090784314 -0.417607401176471 -0.249688517843137 -0.418886395098039 -0.50311385627451 -0.44246561254902 -0.608544241568627 -0.544369229411765 -0.594092579607843 -0.400528455490196 -0.393928937058824 -0.460770277843137 -0.607667730196078 -0.71917980372549
27 "WALKING_DOWNSTAIRS" 0.2975441875 -0.0135564467159091 -0.112837694688636 0.931380178636364 -0.166938774772727 -0.140047614122727 0.0936273220295455 0.0159869469363636 -0.00985034750909091 -0.159826551905227 -0.0163131590545455 0.152695027609091 -0.0515814754272727 -0.0642023574227273 -0.0621043700545455 0.108071382861364 0.108071382861364 -0.115421210625 -0.164783206536364 -0.440546586136364 0.0829831545090909 -0.0626729573068182 -0.241600361090909 -0.0437826262613636 -0.170975270611364 -0.343626396295455 -0.2966286115 -0.402132810611364 -0.144904904113636 0.149816459227273 0.010857564025 -0.359113724772727 -0.46777776875
27 "SITTING" 0.273941302571429 -0.0155269799285714 -0.105521912588571 0.839464714 0.212947021371429 0.276417431042857 0.0779038963571429 0.004670724222 -0.00611285425957143 -0.0371830822285714 -0.0797345645214286 0.0833752812157143 -0.0951635808 -0.0396410809285714 -0.0503883556285714 -0.979481668857143 -0.979481668857143 -0.989467178285714 -0.963565474 -0.994034710714286 -0.988682108428571 -0.974057855571429 -0.974665817 -0.990839607428571 -0.985238583714286 -0.987087721142857 -0.987207904714286 -0.984141119142857 -0.976848134285714 -0.974766466714286 -0.988773269428571 -0.979482820857143 -0.992390264285714
27 "STANDING" 0.279566921625 -0.016593236445 -0.107835818025 0.965351492 -0.188504847375 -0.00557416876082625 0.074969980825 0.0122433312349875 -0.00137950299425 -0.026731653905 -0.067507120075 0.07168414632375 -0.0987605078625 -0.0417471753375 -0.051403918985 -0.972753287375 -0.972753287375 -0.985347620125 -0.968702956625 -0.989532103875 -0.99012181225 -0.961356141125 -0.97414624525 -0.987771749375 -0.97586868 -0.9851113755 -0.970149628875 -0.983731873 -0.980862493125 -0.973186182375 -0.984151646 -0.975525565625 -0.98941848275
27 "LAYING" 0.274102492432432 -0.0179867611216216 -0.107699732837838 -0.530434604864865 0.567879494054054 0.84539238027027 0.0766268551324324 0.0126491088851351 -0.000685549292837838 -0.0195427328781081 -0.0957839566891892 0.118738360783784 -0.101147695256757 -0.0362186160902703 -0.0642797849864865 -0.982091652162162 -0.982091652162162 -0.988372773648649 -0.966917594459459 -0.994355043783784 -0.980631846891892 -0.982915951891892 -0.987356589864865 -0.986679572567568 -0.985257277297297 -0.988033129054054 -0.987028539054054 -0.986795837297297 -0.979202019189189 -0.981389017702703 -0.988098902567568 -0.979890667972973 -0.993563778648649
28 "WALKING" 0.281228223888889 -0.0156759722981481 -0.103714705396296 0.942930275555556 -0.229316151481481 -0.125912861222222 0.0931122231851852 0.0226486602722222 -0.00762915201666667 -0.105896207861111 -0.0172822168012963 0.116065910925926 -0.092974671262963 -0.0515394449611111 -0.0593552479814815 -0.1806660203 -0.1806660203 -0.299223359444444 -0.310775945814815 -0.546248758518519 -0.280062182962963 -0.127912276044444 -0.356337638518519 -0.36260198037037 -0.294548344814815 -0.498754491111111 -0.374681071666667 -0.50468173962963 -0.255029045018519 -0.352156841666667 -0.360811456296296 -0.514602424814815 -0.595965103703704
28 "WALKING_UPSTAIRS" 0.262005841764706 -0.0279443943478431 -0.121514025692157 0.854508231764706 -0.333223996666667 -0.265207858431373 0.0706831871117647 0.0222985408245098 0.00749081657058823 -0.129362970764706 0.0212250958019608 0.103720987705882 -0.080568055454902 -0.0492552129156863 -0.0752610437019608 -0.186240503960784 -0.186240503960784 -0.388086248235294 -0.263415282690196 -0.620279797647059 -0.266101343372549 -0.190589069119608 -0.401732939215686 -0.318866730039216 -0.358009373333333 -0.587813565294118 -0.403636283921569 -0.522066500784314 -0.318210999529412 -0.213519364760784 -0.294433415745098 -0.534835409607843 -0.662505819411765
28 "WALKING_DOWNSTAIRS" 0.293642076521739 -0.0220230465913043 -0.10858897408913 0.929291680434783 -0.235897105217391 -0.121477255782609 0.0972653457891304 0.0143450903413043 0.00123950141304348 -0.141096309502174 0.00710564286763044 0.138622425584783 -0.0266492977565217 -0.0570410865136957 -0.077617393146087 0.104359216580435 0.104359216580435 -0.0707560279130435 -0.068246324026087 -0.340417305565217 0.0890721752173913 0.186441733869565 -0.308161634195652 -0.0268676982326087 -0.0127039720456522 -0.365287434717391 -0.0299969963043478 -0.217100157608696 -0.184392337071739 0.188840007695652 -0.0128823827326087 -0.223354793921739 -0.396720714347826
28 "SITTING" 0.276977629444444 -0.0185404441258333 -0.111517939555556 0.907331309166667 -0.112596728361111 0.135402566816667 0.0768671621527778 0.0148338232684722 0.000257854017638888 -0.0339018030166667 -0.0673943850555556 0.087025401375 -0.0953935055833333 -0.0408007786402778 -0.0579015362166667 -0.955789708611111 -0.955789708611111 -0.973274366805556 -0.955175567083333 -0.981213159305556 -0.979820142638889 -0.946351650416667 -0.952226786666667 -0.976891804583333 -0.963054247083333 -0.972939551944444 -0.973724326388889 -0.963117633611111 -0.954180279027778 -0.953928124027778 -0.969178686666667 -0.960297525 -0.979465868888889
28 "STANDING" 0.277795069113924 -0.0172635124672152 -0.106579385202532 0.948514848481013 -0.247656166582278 -0.0385830501632911 0.0753131601898734 0.00907363218518987 -0.00267810077607595 -0.0253281543540506 -0.0739001646962025 0.0865173111012658 -0.102248409070886 -0.0431364662518987 -0.0525896252375949 -0.92547165164557 -0.92547165164557 -0.959551987468354 -0.894242469620253 -0.959681019113924 -0.97251980164557 -0.893430392658228 -0.934503028481013 -0.968513715189873 -0.93516897835443 -0.964751238734177 -0.880426103164557 -0.948160785316456 -0.926655192405063 -0.929146479367089 -0.952727765189873 -0.909652436329114 -0.958758576835443
28 "LAYING" 0.2759134825 -0.0167537858225 -0.1083448529625 -0.490334541875 0.1440732745 0.0157570025 0.0780770644 0.005939923320625 0.006009719386425 -0.017367705735 -0.097448733725 0.09357912315 -0.1045116270375 -0.03560100499625 -0.05345019146375 -0.95811223025 -0.95811223025 -0.978455341875 -0.93710692125 -0.978220270625 -0.9739308675 -0.958436369 -0.961115672375 -0.980013419 -0.978094827375 -0.970251565375 -0.946804234625 -0.9658244555 -0.961164844875 -0.961035587625 -0.9734362485 -0.944218369375 -0.971830582375
